#steady-1-residue-evolution
0	-63.4785969	346742.163	-563.365277	613.551474	2.50292942e-008	2.24902519e-008	-4.96542327e-008	-3.39863249e-010	0	4.19049782e-008
1	-61.977752	322662.121	-539.314615	577.27067	-40165.0652	0.0554653086	0.369903162	0.0183638964	-1680.62107	0.000272128169
2	-60.239893	303474.483	-515.947507	537.906398	-84281.8069	0.108452088	0.792234866	0.0305623905	-3875.33189	0.000508384018
3	-56.0882566	267132.19	-465.917153	429.945531	-183090.973	0.197909164	1.49797575	0.0494097534	-2867.6305	0.000943916228
4	-57.7791631	276423.652	-486.14176	489.275201	-89368.6428	0.117848233	0.839295812	0.0458589968	289.609109	0.000636345322
5	-52.9461674	232456.878	-426.575148	358.723767	-209528.838	0.226766458	1.35921488	0.0703571627	6740.47628	0.00102889785
6	-54.9591577	245715.929	-452.348641	430.987035	-91917.2462	0.115734247	0.826943381	0.0631831056	5818.53521	0.000774429732
7	-49.276281	195498.18	-383.743797	261.859471	-221478.032	0.218632835	1.05991392	0.0908169831	23405.7889	0.00102016794
8	-51.7543228	212683.587	-415.213774	363.519455	-90599.4447	0.102622123	0.741936628	0.0808455614	11601.8081	0.000879658956
9	-45.1470798	158454.185	-338.947157	165.909201	-223645.731	0.190971295	0.734799295	0.108548568	38840.7522	0.000949050244
10	-48.1571771	178748.185	-375.60515	287.922828	-83356.1333	0.0766226015	0.582088661	0.0970260221	17389.0104	0.000924866769
11	-40.5914599	123014.862	-293.397409	72.6771473	-215909.733	0.151048176	0.406551806	0.121387502	50837.3597	0.000792446564
12	-44.172284	145250.533	-334.356238	209.004193	-69331.8148	0.0397447895	0.382242695	0.109993842	22136.493	0.000909383826
13	-35.6583356	90353.3267	-247.912415	-11.9026182	-200803.518	0.110515551	0.138703604	0.12790373	57637.5062	0.000587321652
14	-39.8167102	113229.725	-292.120975	133.660679	-48831.344	-0.00392374426	0.194862187	0.118486065	24631.0889	0.000856165409
15	-30.392882	60907.0308	-202.712897	-83.9867922	-182544.707	0.0784822736	-0.0299862267	0.127818352	59910.4862	0.000379730207
16	-35.112714	83293.0433	-249.260757	67.5936276	-22901.2652	-0.0507574608	0.0615685413	0.121923402	24206.5906	0.000795203298
17	-24.8141318	34522.467	-157.436154	-143.578812	-166653.59	0.0613591645	-0.0986519362	0.121780363	59876.7692	0.000192611041
18	-30.0793984	55640.7311	-205.835524	13.7971503	7182.36902	-0.099456564	0.000773696034	0.120363997	20973.849	0.0007515424
19	-18.9011331	18616.4301	-111.345886	-151.880716	-193611.411	0.128139559	0.743844255	0.414119111	60123.2641	-0.000419755196
20	-24.7514288	29321.2465	-161.801497	-32.1672109	55084.1138	-0.230030416	-0.145088702	-0.0291483266	21432.1695	0.00100340595
21	-27.8319063	51106.9104	-189.048706	11.5292805	-4167.28018	-0.057085083	0.0688670871	0.111713228	19190.5072	0.000726205474
22	-23.1846403	42618.789	-158.689399	-3.12051456	-12462.0438	-0.0320166977	0.210743235	0.0920041625	14642.7644	0.000616259795
23	-13.9269634	28027.2332	-99.1939635	-39.3623366	-54801.2164	0.150869684	1.19278324	0.142732768	-9627.69483	0.000352413582
24	-18.0575902	32660.6044	-125.199069	-0.725969564	8374.07634	-0.076051124	0.107367636	0.0243836666	8922.57928	0.000537145534
25	-9.04794618	27620.9551	-62.7789996	24.9734743	-98866.8296	0.455352712	2.41728502	0.435232193	-41033.054	-0.00010398436
26	-11.8424543	25727.0864	-82.4728085	12.0532103	-29273.2055	-0.131695473	0.566913177	0.179621883	29286.6466	0.000163168522
27	-15.7108161	29020.7724	-107.699561	3.47663025	-6115.39612	-0.0114913873	0.270653304	0.0520242325	5342.87287	0.000460803841
28	-10.3554125	27259.1798	-72.1178265	35.4412313	-49004.4623	0.139756264	1.36350935	0.337208337	-7538.37578	-6.36783743e-005
29	-11.6264306	25533.6364	-80.6340456	20.6961455	-18899.1211	-0.0248547915	0.561555552	0.191333989	11489.4991	0.000119099193
30	-12.7342277	23445.6955	-88.1842154	-3.09607238	-728.623817	-0.0402457003	0.191087931	0.0341037791	6773.96158	0.000364600978
31	-6.53464819	12655.2956	-46.0296247	-22.7191216	-11996.2943	-0.0789128528	0.220302665	0.041149605	19459.8664	0.000117041271
32	-9.44968826	17297.4129	-65.4926214	-2.55178314	3356.393	-0.0274354709	0.113826048	0.0189761215	3426.73521	0.000278302914
33	-2.89275977	6048.23629	-20.6399554	-23.0323927	-13953.6821	-0.0640514812	0.175098127	0.0347818322	18760.5564	1.10690094e-005
34	-6.04062105	11047.6501	-41.5000794	-1.79550999	3616.96231	-0.00304121326	0.0688173343	0.0112333977	790.637119	0.000184121906
35	0.111435287	486.569498	0.0352369825	-21.2499464	-12779.9662	-0.0577807672	0.113774574	0.023775316	15774.1868	-6.57340313e-005
36	-2.51822616	4614.74922	-16.9773859	-2.42427988	3524.38778	0.0108820621	0.0248511276	0.0033189481	-337.907742	8.03399291e-005
37	0.0259947011	149.405001	-0.0449926704	-6.73409764	-3494.52585	-0.0156008916	0.0280696241	0.00517041614	3801.08163	-1.3960284e-005
38	-0.00269074003	48.6032456	0.00785820091	-2.58979459	903.175639	-0.000960721993	0.0011549657	-0.000311331902	758.287377	-2.27537563e-006
39	-0.00132310559	17.1438029	-0.0104458434	-0.859856812	-2.22315903	6.77885931e-005	-0.000231604635	-0.000381895327	51.6434858	3.59578574e-007
40	-0.00104342327	11.201764	-0.00696061515	-0.527438223	21.7741795	9.80516586e-005	-0.000321814734	-0.00029799249	-1.46109788	3.72224132e-007
41	-5.5861515e-006	0.914631346	0.000389582251	0.0353288199	-8.42744424	1.36534492e-005	-6.15842677e-005	-1.24116875e-006	-13.3316916	5.21903843e-009
42	3.46453182e-005	0.16203437	0.000186397757	0.0175624686	-2.87117664	-1.15562924e-005	-1.17703921e-005	1.14051536e-005	1.45699809	-2.58680235e-008
43	9.99162689e-007	0.0354606649	1.40461099e-005	0.000710661103	0.0489713927	-5.35240684e-007	-4.87561448e-006	9.51483468e-007	0.843230717	-3.80688455e-009
44	-1.78632614e-006	0.0123134383	-5.40676006e-006	-0.000198252083	0.242664478	2.1723578e-007	-2.25167778e-006	-3.46892227e-007	0.0179038253	3.31070768e-010
45	3.70624973e-007	-0.00480559224	1.60088134e-006	-5.7747288e-006	-0.116105841	1.14685541e-007	1.06105616e-006	-9.87446569e-010	-0.0930422377	2.51833457e-010
46	-6.92882641e-008	7.82997075e-005	-4.32190911e-007	-1.16097133e-005	0.0140684787	-3.22883764e-009	-6.05375021e-008	-1.67256893e-008	-0.00220381469	3.18227233e-011
47	7.86274075e-009	-4.6831634e-005	4.16253239e-008	7.65662001e-007	-0.00188476313	1.0425687e-009	1.29398501e-008	1.15091403e-009	-0.000618685968	-8.18182327e-014
48	9.51343464e-010	-5.33491387e-006	5.1778122e-009	9.64805287e-008	-0.000229606871	1.3018564e-010	1.53241331e-009	1.43433709e-010	-7.05979764e-005	-3.10741016e-014
49	-1.26710864e-011	5.0705326e-008	-7.25856157e-011	-1.60346953e-009	2.85590068e-006	-1.26476607e-012	-1.69322334e-011	-2.35189646e-012	4.28408384e-007	2.42861287e-015
50	2.72130714e-013	-1.85053631e-009	1.41649145e-012	2.48619541e-011	-7.07805157e-008	6.75015599e-014	4.76063633e-013	1.95399252e-014	-2.70083547e-008	5.37764278e-017
