#steady-1-unknown-delta-evolution
0	0	0	0	0	0	0
1	-0.0291747357	0.0609810712	-0.00720799904	-0.00952372252	0.0179757677	-0.00374961273
2	-0.0135973936	0.0305363204	-0.00336390371	-0.00445605589	0.0089074113	-0.00189058945
3	-0.00729365261	0.0152452678	-0.00179498999	-0.0023809347	0.00449394191	-0.000937403182
4	-0.0215581486	0.0457536524	-0.00530831236	-0.00703918041	0.0134505541	-0.00281555639
5	-0.0140632364	0.0305176238	-0.00343816299	-0.00459613398	0.00894022664	-0.00188111688
6	-0.0277785266	0.0604786195	-0.00687077671	-0.00905773662	0.0176865323	-0.00372170911
7	-0.0206892119	0.0457992865	-0.00513133904	-0.00675940867	0.0133699996	-0.00282591547
8	-0.0272796968	0.0603866334	-0.00674784969	-0.00889748619	0.017611202	-0.00372054414
9	-0.0270210239	0.0603233765	-0.00668809015	-0.00881843929	0.0175734975	-0.00371973682
10	-0.0270341291	0.0603074397	-0.00669018842	-0.0088175132	0.0175657797	-0.00371684085
11	-0.0270333568	0.0603088647	-0.00669009454	-0.00881765793	0.0175663247	-0.00371706713
12	-0.0270333402	0.0603088912	-0.00669009153	-0.00881765913	0.0175663334	-0.00371707132
13	-0.0270333403	0.0603088906	-0.00669009155	-0.00881765905	0.0175663331	-0.00371707123
14	-0.0270333403	0.0603088905	-0.00669009156	-0.00881765905	0.0175663331	-0.00371707123
15	-0.0270333403	0.0603088905	-0.00669009156	-0.00881765905	0.0175663331	-0.00371707123
