#steady-1-unknown-delta-evolution
0	0
1	-0.1
2	-0.3
3	-0.7
4	-0.344530292
5	-0.444530292
6	-0.644530292
7	-0.484772679
8	-0.584772679
9	-0.529673698
10	-0.555962262
11	-0.545675899
12	-0.546746091
13	-0.546820441
