#steady-1-residue-evolution
0	0.0113973288
1	0.0113588701
2	0.0109123769
3	-0.0871096778
4	0.0105694749
5	0.0085037636
6	-0.0337589568
7	0.00649002184
8	-0.00796404172
9	0.00239660565
10	-0.00154056039
11	0.000178891648
12	1.16208372e-005
13	-9.58362174e-008
