#transient-1-residue-evolution
0	2693.00051	4124.01773	-360.654739	58.2013937	-5407.63796	0.0152424239	0.21046234
1	2693.14668	3137.96157	-360.576435	-1729.28259	-5408.09355	0.0152468969	0.210462431
2	2693.06499	3113.24773	-360.615166	43.9304379	-5408.09409	0.0152442044	0.21046234
3	2693.17648	2356.19689	-360.555399	-1312.87262	-5408.4274	0.0152476147	0.210462409
4	2693.11444	2337.80964	-360.584795	33.0033608	-5408.42745	0.0152455725	0.21046234
5	2693.19861	1764.32329	-360.539656	-988.621659	-5408.66307	0.0152481465	0.210462392
6	1.37564601e+029	1810.99023	-360.630105	-2421.859	-5408.66288	0.0152419172	0.211324865
7	-19018.7936	-534048.276	-303.071312	-432738.424	-4992.49312	0.0134767891	0.211295036
8	6.98515202e+024	1810.36663	-360.630104	-2421.86172	-5408.66344	0.015241915	0.211324865
9	-9547.90682	-25825.0364	-348.802111	-60280.015	-5250.31234	0.0147428757	0.211196201
10	7240.73139	-12438.0352	-359.570667	-13988.6698	-5406.24486	0.0152262982	0.211148373
11	-6815.73179	1700.98777	-360.11562	-1912.88453	-5399.90288	0.0152118226	0.210409559
12	133.708088	-50186.8797	-358.098021	2988811.67	-5407.97057	0.0154103568	0.181155792
13	1717.3194	17814.9877	-338.422616	-1142385.5	-5087.67793	0.0141245682	0.20992349
14	2192.42099	5901.1611	-358.432787	-207483.524	-5365.43991	0.0151888683	0.210203825
15	2455.96709	2515.28184	-360.169557	-12823.0812	-5402.2471	0.0152289851	0.210343759
16	2576.68841	1778.14016	-360.421073	-1972.01711	-5406.88266	0.0152429739	0.210406616
17	2635.38449	1766.25134	-360.490143	-1096.24755	-5407.91919	0.0152460295	0.210435359
18	2606.16613	1765.89346	-360.46669	-1104.03291	-5407.56849	0.0152450421	0.210421196
19	2591.47885	1765.6711	-360.454582	-1100.29098	-5407.38714	0.015244532	0.210413944
20	2584.11529	1765.58958	-360.448385	-1098.80837	-5407.29425	0.0152442705	0.210410274
21	2580.42849	1765.5603	-360.445246	-1098.38011	-5407.24718	0.0152441379	0.210408428
22	2578.58383	1765.54896	-360.443666	-1098.26524	-5407.22348	0.0152440712	0.210407502
23	2577.66119	1765.54417	-360.442873	-1098.23474	-5407.21159	0.0152440376	0.210407038
24	2577.19979	1765.54199	-360.442476	-1098.22645	-5407.20563	0.0152440209	0.210406806
25	2576.96907	1765.54096	-360.442278	-1098.22407	-5407.20265	0.0152440124	0.21040669
26	2576.8537	1765.54046	-360.442178	-1098.22332	-5407.20116	0.0152440082	0.210406632
27	2576.91139	1765.54071	-360.442228	-1098.22383	-5407.20191	0.0152440103	0.210406661
28	2576.94023	1765.54084	-360.442253	-1098.22399	-5407.20228	0.0152440114	0.210406676
29	2576.95465	1765.5409	-360.442265	-1098.22403	-5407.20247	0.0152440119	0.210406683
30	2576.96186	1765.54093	-360.442271	-1098.22405	-5407.20256	0.0152440122	0.210406687
31	2576.96546	1765.54094	-360.442275	-1098.22406	-5407.20261	0.0152440123	0.210406688
32	2576.96727	1765.54095	-360.442276	-1098.22406	-5407.20263	0.0152440124	0.210406689
33	2576.96817	1765.54096	-360.442277	-1098.22406	-5407.20264	0.0152440124	0.21040669
