#steady-1-residue-evolution
0	313368857
1	253828774
2	153550739
3	48584413.3
4	19900175.5
5	7398934.71
6	2855281.96
7	1086348.64
8	415570.139
9	158642.617
10	60609.1177
11	23148.4766
12	8842.0047
13	3377.10015
14	1289.744
15	492.442432
16	187.905715
17	71.5873828
18	27.162693
19	10.2001864
20	3.7305555
21	1.27637413
22	0.370539316
23	0.0734702366
24	0.00660998091
25	0.000142699483
26	2.89685946e-007
