#transient-1-unknown-delta-evolution
0	0
1	-2.67636562e+077
2	-5.17336024e+038
3	-2.58668012e+038
4	-1.60831593e+019
5	-4.01038144e+009
6	-63326.5725
7	-250.653647
8	-14.9250445
9	-3.182387
