#transient-1-residue-evolution
0	-9.96240105e-082
1	5.15390895e-043
2	2.26595031e-062
3	1.60226883e-062
4	3.99530282e-072
5	6.30894675e-077
6	2.50699567e-079
7	1.57410239e-080
8	3.71759707e-081
9	1.47173597e-081
