#transient-1-residue-evolution
0	-0.332231708
1	-0.262763853
2	-0.154237662
3	-0.0638807894
4	-0.0307170044
5	-0.0131046445
6	-0.00501183479
7	-0.00142915665
8	-0.000234889503
9	-1.386708e-005
10	-1.45786744e-007
