#transient-1-residue-evolution
0	-1.42466618	241.047945	129.226051	2149.43228	-43701.0876	0.74691684	0.0769923197
1	-1.42469368	-59091.2095	129.239409	2131.2601	-44050.4396	0.747096809	0.0769931514
2	-1.42474116	16786.6544	130.159845	2133.86575	-43591.6413	0.757263911	0.0769944654
3	-1.42475628	-3669.34276	129.929618	2133.24318	-43720.8897	0.754701252	0.076995566
4	-1.42474156	819.745447	129.993217	2133.31953	-43694.7876	0.755402159	0.076994745
5	-1.42500565	-791.424744	132.036545	2090.11572	-43697.6077	0.778238694	0.0770040856
6	-1.42470378	-98.5833408	132.016082	2089.58381	-43684.5886	0.778006789	0.0769880807
7	-1.42339165	-491.156629	131.726159	2089.90745	-43648.043	0.774746087	0.0769190031
8	-1.42311019	-912.94416	130.83483	2107.96145	-43647.2893	0.764760781	0.076906073
9	-1.42310386	-779.251146	130.813886	2108.06848	-43647.1261	0.764533382	0.0769058056
10	-1.42326686	-151.217062	130.874971	2107.66535	-43648.2846	0.765214281	0.0769143678
11	-1.42311746	-421.949951	130.728743	2110.02521	-43646.179	0.763584764	0.0769067097
12	-1.42300375	-262.280606	130.035108	2124.61107	-43646.6556	0.755871763	0.0769022342
13	-1.4229515	-111.985765	129.679448	2132.19217	-43646.6992	0.751932842	0.0769002446
14	-1.42292151	-176.299943	129.642223	2132.84593	-43646.3886	0.751522163	0.0768987229
15	-1.42289488	-138.36812	129.473391	2136.44535	-43646.5402	0.749656932	0.0768976776
16	-1.42289677	-102.372483	129.474223	2136.44585	-43646.3913	0.749665857	0.076897777
17	-1.42288753	-112.88776	129.453394	2136.85751	-43646.3091	0.749436367	0.0768973334
18	-1.42287925	-176.739583	129.419504	2137.54754	-43646.6478	0.749063243	0.076896966
19	-1.42288111	-84.5209155	129.420808	2137.5546	-43646.1792	0.749077119	0.0768970634
20	-1.42288145	-179.256649	129.453677	2136.80161	-43646.486	0.749441059	0.0768970071
21	-1.42288563	-86.9423149	129.455594	2136.81033	-43646.0863	0.749461705	0.0768972289
22	-1.42288955	-126.549628	129.484784	2136.16778	-43646.2217	0.749783015	0.0768973757
23	-1.42288838	-140.063759	129.484705	2136.16513	-43646.2621	0.74978372	0.0768973113
24	-1.42288957	-104.323493	129.486181	2136.1494	-43646.0888	0.74979976	0.0768973724
25	-1.42288977	-100.235873	129.486263	2136.14977	-43646.0717	0.749800534	0.0768973832
26	-1.4228805	-77.3585998	129.42694	2137.4181	-43646.0627	0.749145734	0.0768970915
27	-1.42288157	-75.3738728	129.431417	2137.32512	-43646.0551	0.749195029	0.0768971283
