#steady-1-unknown-delta-evolution
0	0	0	0	0	0	-0	0	-0	0	0	0	0
1	0.0565030125	0.103062086	0.138725937	-0.169076299	0.106598974	-0.182661719	0.0206140901	9.76957093e+157	0.0770141465	-0.140305128	0.00368306607	-0.0393912148
2	0.221886932	0.281502089	0.413645814	-0.41973742	0.296975372	-0.270365056	-0.00890595532	3.69681593e+158	0.379178025	-0.30315483	0.00734172032	-0.0323150972
3	-0.118493618	-0.0642937381	-0.254721018	0.0202096715	-0.20703793	-0.193305999	0.184044911	-7.98314367e+157	-0.264750911	-0.00893057444	-0.0120006381	-0.0158758441
4	0.39619577	0.462109323	0.66485009	-0.583583591	0.433676745	-0.366969034	-0.164993948	6.76118119e+158	0.67384992	-0.456002319	0.00398663241	-0.0461928969
5	0.721481959	0.817586276	1.39709368	-0.907836188	0.89657662	-0.510778178	-0.471815807	1.35696276e+159	1.28469642	-0.742636889	0.00637533644	-0.0825319653
6	0.5770139	0.685764456	2.26633436	2.09196646	-0.565608657	-1.10889417	-0.229253743	1.34062708e+159	2.06168047	-0.601060123	-0.991202085	0.111018572
7	0.969900325	1.02673988	1.75229715	-4.14699554	4.02088343	-0.731135983	-0.73628475	1.97030529e+159	2.17109025	-0.963213379	-0.165272389	-0.115028889
8	0.841292256	1.01478715	1.67792103	-0.905526049	0.93513893	-0.626970938	-0.470970495	7.92027044e+160	1.50409885	-0.776960786	-0.00358327002	-0.132847316
9	1.01488607	1.40493534	7.83546665	-1.00662086	3.84125433	-0.887385463	-0.774661783	2.15952883e+161	1.96171311	-0.870156725	-0.0922925193	-0.23996997
10	0.441160756	0.624703066	-10.5270857	-0.687464645	-15.3202689	-1.0269463	-0.626651591	-8.23415683e+159	1.05670345	-0.79325783	-0.159189095	-0.0103687844
11	0.980078977	1.75643651	23.9199564	-1.11224245	13.7984009	-1.3288274	-1.2704999	2.83051375e+161	2.56501865	-0.981766278	-0.576763857	-0.389761844
12	1.13338467	1.60071239	8.41731508	-1.00102472	8.14456847	-0.911834033	-0.738057453	2.02373249e+161	2.1888358	-0.881076789	-0.0935126905	-0.274188022
13	0.96662056	1.19458986	6.89779228	-0.976651075	44.8802545	-0.879395628	-0.658338832	2.71620467e+161	1.8266822	-0.855075418	-0.144077478	-0.255881546
14	0.992815229	1.40437487	8.24898099	-0.969448804	116.539798	-0.910083436	-0.679896362	1.8674707e+161	2.02185571	-0.873739395	-0.156239529	-0.239729681
15	0.997492891	1.41327557	8.27357212	-0.971712278	-78.3014597	-0.913555325	-0.676018594	1.87899515e+161	2.03207422	-0.874331995	-0.15760714	-0.241121286
16	1.09834846	1.60843865	8.83330529	-0.968421336	-41.4595688	-0.956120633	-0.682880403	1.89763927e+161	2.25688609	-0.884743145	-0.168178065	-0.271756293
17	0.927114086	1.19481535	6.46575618	-0.898105508	-180.107077	-0.95075609	-0.673997085	3.10979969e+161	2.01575607	-0.880363895	-0.325352937	-0.246674213
18	1.00959141	1.80513909	9.4509263	-0.919925199	-85.0772904	-0.996412521	-0.797581029	9.95407501e+160	2.47024403	-0.900984566	-0.30439467	-0.299096779
19	1.14389491	1.70756362	9.08361705	-0.969592494	-53.7905383	-0.961566037	-0.710164769	1.84458095e+161	2.36222257	-0.887756166	-0.169498263	-0.283788557
20	1.23229145	1.90622835	9.59391797	-0.970136516	-71.8342911	-0.978375336	-0.754835965	1.7722291e+161	2.57172389	-0.89376787	-0.171563914	-0.307105378
21	1.24734435	2.3030181	11.1872208	-0.97290546	-298.469425	-0.989572617	-0.809405855	8.05211168e+160	2.85961441	-0.900750973	-0.1779509	-0.337130802
22	1.28331948	2.0965583	9.99079059	-0.970693859	-210.274768	-0.979682508	-0.780958927	1.82234177e+161	2.74004678	-0.897509141	-0.172873981	-0.322658904
23	1.28511802	2.10187906	10.0038738	-0.970971028	-405.649867	-0.981501071	-0.780154367	1.82557168e+161	2.74519846	-0.897662347	-0.173008325	-0.323124353
24	1.27153336	2.10478303	10.0300634	-0.97078141	-796.844158	-0.990582217	-0.769729444	1.81837898e+161	2.73516052	-0.8977148	-0.173039487	-0.322302561
25	1.76724216	2.39657948	10.0861031	-0.97108482	-447.738493	-0.992871027	-0.867597626	2.73395491e+161	3.36831326	-0.910556158	-0.173311442	-0.37705034
26	0.400636825	2.47166238	10.7073043	-0.971855524	-1861.63853	-1.00493623	-0.701240038	5.59736328e+159	2.46171159	-0.893870127	-0.175648206	-0.314954037
27	1.82612473	2.82226155	10.5848983	-0.971679663	-500.067287	-1.00312906	-0.90601796	1.70327681e+161	3.53285058	-0.913596602	-0.175167808	-0.384461928
28	-0.80742446	2.7220744	11.8380241	-0.973497973	-305.497577	-1.01996914	-0.537529395	-4.18310115e+161	1.4057805	-0.870985332	-0.180021076	-0.213869986
29	2.31878664	2.83567212	26.0934532	-0.990484006	217.91844	-1.00069201	-1.09977807	2.36492713e+161	3.93180013	-0.935008819	-0.243594883	-0.457817201
30	1.82761345	2.82344962	10.5858618	-0.97171734	-891.358817	-0.999030084	-0.906202109	1.70381027e+161	3.53292934	-0.913607263	-0.17518258	-0.384467011
31	1.31999977	2.39191993	10.6973493	-0.971851645	-892.384162	-1.00308153	-0.83682374	1.77886792e+161	3.50173878	-0.913232338	-0.175575732	-0.38257704
32	1.6250994	2.63074157	10.631693	-0.971762683	-1067.50294	-1.00181738	-0.869731842	1.72312383e+161	3.52310616	-0.913459195	-0.175345574	-0.383659283
33	1.63286495	2.47970688	10.6443493	-0.97179035	-1800.62816	-0.998311841	-0.859959675	1.54129595e+161	3.5169225	-0.91343298	-0.175394567	-0.383363281
34	1.64181021	3.01638133	10.6888302	-0.97184205	-574.562194	-1.00215594	-0.905807096	1.81537793e+161	3.53098083	-0.913633491	-0.175545404	-0.384153997
35	1.48599393	2.16405196	10.6682139	-0.971811789	-2334.41183	-1.00158298	-0.823609201	1.44112362e+161	3.50289676	-0.913275344	-0.175478933	-0.382528501
36	0.987285388	1.73758597	10.8389977	-0.972045598	-3689.41908	-1.00150284	-0.738124542	1.52754015e+161	3.32786205	-0.911121855	-0.176090864	-0.371018268
37	0.29663217	0.920042388	10.9936227	-0.972212254	-6337.07695	-1.0010792	-0.551070508	1.48251372e+161	2.26605583	-0.899392092	-0.176674746	-0.280453538
38	0.451948443	1.31956867	10.9431638	-0.972162269	-5054.54822	-1.00127891	-0.579782063	1.73391569e+161	3.17665064	-0.904813757	-0.176467572	-0.338755783
39	-0.220064936	0.513781061	11.2251767	-0.972485277	-7772.52745	-1.00039535	-0.225653488	1.88482362e+161	2.44928057	-0.889765292	-0.177603524	-0.232406456
40	1.22596213	1.69424117	13.415245	-0.974939525	-3717.46764	-0.99796816	-0.869611262	1.05148922e+161	2.55927969	-0.912336565	-0.186921523	-0.371939522
41	0.451951804	1.31956892	10.943166	-0.972166547	-5837.14314	-1.00062622	-0.579760627	1.73238924e+161	3.17665108	-0.90481535	-0.176468882	-0.338755816
42	0.132993834	0.765852458	11.0026867	-0.972238872	-6841.98509	-1.00135033	-0.289529558	1.70409962e+161	2.26961993	-0.890796801	-0.176674774	-0.270877801
43	0.516257899	1.4203288	10.9783522	-0.972200172	-5084.50961	-1.00026261	-0.685292955	1.72867436e+161	3.33166538	-0.908538231	-0.176616029	-0.357355506
44	0.451953283	1.31956892	10.9431677	-0.972163656	-6228.4406	-1.00052056	-0.579749675	1.73161517e+161	3.17665108	-0.904816156	-0.176468005	-0.338755816
45	0.418720153	1.2639092	10.9462981	-0.972169616	-7001.58209	-1.00034263	-0.550010614	1.7271817e+161	3.08386631	-0.903384411	-0.176479493	-0.331810179
46	0.375869209	1.19284956	10.9495796	-0.972173795	-6505.55609	-1.00039651	-0.511302595	1.72568098e+161	2.96500488	-0.901534236	-0.176490898	-0.322859777
47	0.451959064	1.31956891	10.9431676	-0.972165804	-6424.08933	-1.0005026	-0.579705695	1.72849994e+161	3.17665106	-0.904819391	-0.176468658	-0.338755815
48	0.450857266	1.3177277	10.9432605	-0.972163774	-6815.36621	-1.0005095	-0.578709838	1.72762152e+161	3.17357655	-0.904772711	-0.176468326	-0.338525666
