#transient-1-unknown-delta-evolution
0	0
1	-0.1
2	0.05
3	-0.025
4	-0.0125
5	0.00625
6	-0.003125
7	-0.0015625
8	-0.00078125
9	0.000390625
10	-0.0001953125
11	-9.765625e-005
12	-4.8828125e-005
13	-2.44140625e-005
14	-1.22070313e-005
15	-6.10351563e-006
16	3.05175781e-006
17	-1.52587891e-006
18	7.62939453e-007
19	-3.81469727e-007
20	-1.90734863e-007
