#steady-1-unknown-delta-evolution
0	0	0	0	0	0	0	0	0	0	0	0
1	0.147817372	0.0236197478	0.0872215508	0.00583661783	-0.0960765958	0.391750394	0.187496632	0.00347191772	-0.0562114528	0.005142694	0.00291861246
2	0.0780611744	0.0115262823	0.0591681154	-0.00603562997	-0.0350233437	0.240627512	0.09375413	0.00174588999	-0.033064823	0.000411964099	-0.00301960898
3	0.0397602439	0.00590493428	0.0217198884	0.00145864129	-0.0282387535	0.0980085936	0.0468741576	0.000867986068	-0.0140528627	0.00128567349	0.000729653106
4	0.116140837	0.0176783267	0.0685831453	0.00300609056	-0.0663993711	0.304479827	0.140638088	0.00261053521	-0.0435182774	0.00346051599	0.00150296907
5	0.262171659	0.0406548574	0.172300481	0.00339465165	-0.126200902	0.765010881	0.32827316	0.00617324834	-0.108377255	0.0067731039	0.00169570097
6	0.193016003	0.0280185386	0.140088739	-0.00890231684	-0.0797567806	0.599031613	0.23442665	0.00456699111	-0.0821436997	0.00267130425	-0.00445113706
7	0.152836254	0.0235516075	0.0931897186	0.00512338176	-0.0772653434	0.425047871	0.187509675	0.00351164546	-0.0605612428	0.00449997278	0.002560178
8	0.223175694	0.0353228823	0.140758404	0.01117822	-0.104124044	0.670067323	0.281219291	0.00530352493	-0.0953139251	0.00673005096	0.00558285443
9	0.353894483	0.0580773518	0.244552909	0.0214160864	-0.143487802	1.22055494	0.46880886	0.00914406698	-0.17143669	0.0104354923	0.0106773548
10	0.28733533	0.045783738	0.204136715	0.0107796833	-0.114385207	1.01183882	0.375204385	0.00755777321	-0.139785066	0.00740767678	0.0053665487
11	0.254994571	0.0411952284	0.164347305	0.0162660442	-0.111449469	0.813029812	0.328024516	0.00626623947	-0.115203868	0.00786558464	0.00811242935
12	0.317283935	0.053053252	0.209170264	0.0284991913	-0.128919025	1.10372629	0.421543789	0.00819012901	-0.155775159	0.0102792333	0.0141893722
13	0.346185823	0.0589219718	0.231690605	0.0355682751	-0.134821151	1.26494367	0.46827642	0.00922937663	-0.177846564	0.0114488313	0.0176857166
14	0.330936982	0.0561345946	0.218792897	0.0334932337	-0.131176316	1.18730178	0.444807866	0.00871008217	-0.167302644	0.0109497755	0.016650585
15	0.357992119	0.0623759346	0.236837101	0.0441908493	-0.138419388	1.35535888	0.491276887	0.0097448195	-0.190568396	0.012327556	0.0219184845
16	0.408454493	0.075034983	0.271758518	0.0679326797	-0.148264882	1.70931739	0.584025654	0.011896321	-0.239162155	0.0150992092	0.0335633612
17	0.380777986	0.0690783148	0.250879656	0.059086437	-0.141936126	1.54373744	0.53733777	0.0108585403	-0.216502333	0.0138057894	0.0291824532
18	0.42579413	0.0828696908	0.275087324	0.0909227133	-0.152569774	1.89851266	0.62918936	0.0129028825	-0.266462611	0.0170015637	0.0447076317
19	0.401751657	0.0762022883	0.262687054	0.0760661167	-0.146421472	1.74228634	0.583123781	0.0120063355	-0.243696136	0.0152277998	0.0373803228
20	0.443700238	0.0909801279	0.279971479	0.113994564	-0.155512867	2.11406373	0.674136518	0.01406561	-0.296258033	0.0185621154	0.0557638959
21	0.420482313	0.0839680199	0.270032212	0.0966397391	-0.150387726	1.94573426	0.628375854	0.0131355734	-0.271946039	0.0167320848	0.0472372264
22	0.458346676	0.10015603	0.278077646	0.141956036	-0.158308567	2.32660746	0.718160521	0.0151369703	-0.326558744	0.0202068263	0.0690269729
23	0.436959889	0.0925462799	0.272636207	0.12102265	-0.153834499	2.1526025	0.672940566	0.0142268899	-0.301113766	0.0182607948	0.058803711
24	0.470153189	0.110502579	0.27039581	0.174457645	-0.160802149	2.53844369	0.761104696	0.016126879	-0.357497021	0.0218234285	0.0842592895
25	0.451047653	0.102138036	0.270040844	0.149617328	-0.156859374	2.36048845	0.71659687	0.0152515812	-0.330999665	0.0197746203	0.0722152655
26	0.479190107	0.122233069	0.25705299	0.211654742	-0.162986307	2.74766164	0.802711355	0.0170133088	-0.388843673	0.0233299992	0.101443746
27	0.522011487	0.166655865	0.221310426	0.34799193	-0.171573415	3.58695967	0.971621381	0.0207529528	-0.512068886	0.0287225813	0.164244336
28	0.482376183	0.150003398	0.210006997	0.303000647	-0.165172279	3.15965265	0.879306469	0.0184557625	-0.453253358	0.0257900371	0.143039212
29	0.485512525	0.135939806	0.237993682	0.253811686	-0.16488475	2.93915183	0.842145366	0.0176820133	-0.418970069	0.0246127059	0.120486759
30	0.494623799	0.165258517	0.194187879	0.343474942	-0.168587606	3.31216776	0.918813574	0.0188492983	-0.478871888	0.0269468359	0.160617993
31	0.488879114	0.226977616	0.0840300175	0.528871783	-0.172452291	3.85844234	1.03207448	0.0195418621	-0.574910069	0.0290447779	0.241183485
32	0.485036145	0.207902367	0.114213058	0.469766558	-0.16998092	3.53547	0.974386719	0.0180362963	-0.525895331	0.0266365278	0.213697662
33	0.490443649	0.185215406	0.159797446	0.401514703	-0.169678513	3.45620983	0.949886452	0.0188865072	-0.505696979	0.0272935804	0.185275959
34	0.485138928	0.20608512	0.124423251	0.461510365	-0.170564135	3.5898254	0.979583933	0.018814294	-0.531510573	0.0274682544	0.210444902
35	0.487161791	0.196230166	0.141590263	0.432806275	-0.170043986	3.5151041	0.963784357	0.0187684902	-0.517793075	0.0272564002	0.198174551
36	0.480648202	0.21800532	0.105958222	0.494566576	-0.170925135	3.63903784	0.992170991	0.0186104493	-0.54265491	0.0272838443	0.223685329
37	0.483553353	0.207515211	0.123399678	0.464627643	-0.170450505	3.57093566	0.977269079	0.0186249671	-0.529559966	0.0271722514	0.211158446
38	0.476359847	0.229836518	0.0877871173	0.5274371	-0.171280843	3.68916191	1.00484843	0.0184188797	-0.553817282	0.0271101964	0.236841178
39	0.47970965	0.219035087	0.105224156	0.496951643	-0.17083107	3.62364338	0.990367786	0.0184540995	-0.540982054	0.0270418548	0.224224466
40	0.471936934	0.241837238	0.0698204155	0.560700538	-0.171626815	3.73660104	1.01723558	0.0182064001	-0.564670501	0.0269028134	0.250028053
41	0.475655602	0.230770249	0.0871076251	0.529751961	-0.171193597	3.67343733	1.00310273	0.0182588354	-0.552073285	0.0268689232	0.237360241
42	0.467384016	0.254000384	0.0521027318	0.594333148	-0.171957005	3.78188139	1.02935148	0.0179787522	-0.575253992	0.0266656032	0.263234547
43	0.471406485	0.242701986	0.0690916317	0.562999645	-0.171536631	3.72058135	1.01549937	0.018042959	-0.562857267	0.0266586849	0.250552849
44	0.462719726	0.266292178	0.0347692361	0.628249665	-0.172274356	3.8257949	1.04128138	0.0177454829	-0.585655289	0.0264125854	0.276422982
45	0.466952847	0.254813105	0.0512146901	0.596657474	-0.171857694	3.76548098	1.02758741	0.0178123561	-0.57337749	0.0264189014	0.263787205
46	0.461396106	0.269585349	0.0307834824	0.637287514	-0.172322277	3.83066559	1.04351221	0.0176387765	-0.587481447	0.0262708645	0.279714481
47	0.462171885	0.267034808	0.033652205	0.630401746	-0.172165701	3.81089511	1.03958264	0.0176011427	-0.58396511	0.0261948659	0.276966695
48	0.464607259	0.260854781	0.0427023565	0.613277327	-0.172037934	3.79007279	1.03379426	0.0177266339	-0.578886198	0.0263358506	0.270289122
49	0.460672791	0.270968823	0.0285528465	0.641105759	-0.172304014	3.82977674	1.04398168	0.0175733067	-0.587904006	0.0261803488	0.281133817
50	0.462213744	0.266997267	0.0342052071	0.630196391	-0.172189119	3.81278451	1.03979237	0.0176238195	-0.584167953	0.0262254666	0.27684119
51	0.460499235	0.271359851	0.0281481806	0.642188146	-0.172304586	3.82954585	1.04412608	0.0175562645	-0.588005668	0.0261553688	0.28149984
52	0.460441697	0.271512324	0.0279784486	0.642621002	-0.172304731	3.82946225	1.04418986	0.0175490327	-0.588046497	0.0261450227	0.28164881
53	0.460438573	0.271509347	0.0279891268	0.642608374	-0.172304757	3.82946146	1.04418502	0.0175494798	-0.588044773	0.0261455185	0.281642845
54	0.460438266	0.271509646	0.0279885722	0.642608978	-0.172304746	3.82946112	1.04418498	0.0175494761	-0.588044851	0.0261455101	0.281643079
55	0.460438275	0.27150965	0.0279885723	0.642608988	-0.172304747	3.82946111	1.04418498	0.0175494757	-0.588044852	0.0261455099	0.281643081
56	0.460438274	0.27150965	0.0279885721	0.642608988	-0.172304747	3.82946111	1.04418498	0.0175494758	-0.588044852	0.0261455099	0.281643081
57	0.460438274	0.27150965	0.0279885721	0.642608988	-0.172304747	3.82946111	1.04418498	0.0175494758	-0.588044852	0.0261455099	0.281643081
