#steady-1-residue-evolution
0	-35.4393599	139957.671	3.49616793	20.3756552	7.25714909e-007	2.33311805e-008	-2.05769429e-009	1.78260184e-014	-3.3651304e-010	2.1714186e-011	1.1637745e-008	-6.74909018e-011	1.92057567e-008
1	-22.0207086	58762.5821	2.35982147	-8.0650822	-11.0401384	9.93557767	0.0606371541	-1.98641916e-005	0.922598252	-8.5701727	-24.3627818	0.0383462235	-0.00458001484
2	3.99797336	-34463.2447	-1.71736695e-008	6.95972505	-25.1772697	-5.39528368	0.0655355264	0.000649590829	3.43677512	1.7042513	3.96298768	-1.79160893	9.037882e-005
3	-1.98893724	-22020.7258	-2.28565289e-009	4.24212857	1.89946018	-4.40630169	-0.034246442	0.00025959106	4.23282401	1.48024248	1.45554573	-0.326786524	0.000103869491
4	9.933699	-35660.4049	-1.73631355e-008	3.57497499	-33.7531209	-6.3711856	0.156009165	0.000951703361	0.784906795	-0.0955342637	0.901991505	-1.88607481	-0.00372063068
5	-9.30144815	7757.31006	1.33408977e-008	-10.5779457	54.6936651	5.04778692	-0.229703327	-0.0020337808	80.3931736	1.19974181	-1.61215735	1.05606065	0.00292399998
6	9.25495553	-21604.637	-1.18436982e-008	6.1090698	-47.3817672	-5.92124219	0.308262544	0.00171643614	-109.21325	-1.69824993	-0.0670423862	-0.452634784	-0.00139153772
7	2.39532559	-3085.94822	1.83291606e-009	-1.79196871	-27.9887814	6.33866004	0.0858607412	-0.000238718375	-14.4779311	-1.09669429	-1.81297987	0.33207001	-0.0010434771
8	2.76904103	-7700.66106	0.00311244207	-1.84003942	-38.8245926	5.6667562	0.170140204	-0.00115677016	41.0392821	-0.219823291	-0.630325346	0.336239105	-0.00193327397
9	2.66398183	-8226.24375	0.00205701309	0.602487888	-20.8479365	-4.20703594	0.0775976405	9.67689496e-005	-18.9193782	-0.449770391	-0.20878918	-0.03792973	-0.000560763806
10	0.361572528	133.22638	0.0581158032	-1.89093256	-19.3557732	4.21735776	0.0458676541	-0.000322785858	-11.5216459	-0.670659524	-1.55714989	0.242948093	-0.000659393693
11	0.0824678519	349.186224	0.0364474625	-1.48118504	-10.2175967	-2.16693074	0.0209621059	-0.000416619216	-0.57923209	-0.353056797	-0.840490995	0.127131952	-0.000333532254
12	0.382824106	-8.90268414	0.0501701107	-1.63747105	-17.5138124	5.61999569	0.0422528438	-0.000217599632	-12.3921678	-0.635681501	-1.45744286	0.228691116	-0.000626114819
13	0.126159613	32.8352665	0.0265604746	-0.860724221	-8.4801423	0.147982337	0.0200153174	-8.48839346e-005	-6.40519243	-0.308025345	-0.779513991	0.116779803	-0.000314427842
14	0.334757709	-22.4256828	0.0405226591	-1.29694798	-14.3932911	5.72134846	0.0345302764	-0.000187183325	-10.2516113	-0.523666828	-1.18391673	0.186812072	-0.000514193971
15	0.329187792	-3.61713786	0.0447618555	-1.46333764	-15.471263	4.69977492	0.0371713507	-0.000198406508	-10.813539	-0.561359476	-1.29078523	0.202195609	-0.000552743033
