#steady-1-unknown-delta-evolution
0	0
1	0.1
2	0.3
3	0.7
4	1.5
5	3.1
6	6.08197714
7	10.7562194
8	18.1818573
9	28.9930316
10	43.2931146
11	59.3117243
12	73.2502116
13	81.4392305
14	84.0779281
15	84.419287
16	84.4303006
17	84.4303414
