#steady-1-unknown-delta-evolution
0	0	0	0	0	0	0	0	0	0	0
1	0.100094435	0.0309929734	0.133165879	0.00471821227	-0.140612759	0.302071226	0.134550546	0.0012535787	-0.0831974336	0.00187063389
2	0.0534681666	0.0196690966	0.0791216366	-0.00410018432	-0.055549581	0.178318882	0.0662895445	-0.000431897906	-0.0471801476	-0.00219572018
3	0.089484219	0.0351924277	0.138436363	0.00649785612	-0.126624777	0.330364136	0.133557762	2.32708979e-005	-0.0901585859	-0.00071725561
4	0.200295582	0.0791417337	0.287709689	0.00923101775	-0.218110056	0.702187024	0.264832601	-0.00156985845	-0.189743468	-0.00606102038
5	0.155816056	0.0615702116	0.219232721	0.0061262275	-0.154138809	0.550908737	0.197723942	-0.00236945378	-0.146451698	-0.00703663013
6	0.123836124	0.0458505448	0.167826063	0.0142227294	-0.144247512	0.422448057	0.166472017	-0.000438045514	-0.11577341	-0.00152690057
7	0.175233155	0.0668902425	0.222344425	0.0331139162	-0.190366518	0.608453717	0.23237843	-0.00147705217	-0.167939155	-0.00313062309
8	0.275362256	0.115274565	0.325359092	0.0790208418	-0.260950197	1.02107782	0.362232169	-0.00536751659	-0.281777133	-0.010297355
9	0.232913695	0.0982619959	0.266961044	0.0614256123	-0.2081719	0.854346036	0.294487749	-0.00549618128	-0.232215887	-0.0117010095
10	0.202841726	0.0795189985	0.241077138	0.0499167581	-0.20399651	0.712417757	0.264656071	-0.00258219125	-0.197410749	-0.00492184117
11	0.251099829	0.104976809	0.271999957	0.0882999442	-0.236430211	0.921348843	0.329136627	-0.00492223487	-0.257360857	-0.00853316668
12	0.228793659	0.093591288	0.250277447	0.0737113246	-0.217080357	0.822887417	0.296387307	-0.00411636508	-0.229154517	-0.0074120358
13	0.2724606	0.119663233	0.267996122	0.12209761	-0.249802984	1.03208617	0.36063739	-0.00666562794	-0.290907501	-0.0109487439
14	0.250430042	0.108833428	0.255271737	0.100900313	-0.231021975	0.937004121	0.32762665	-0.00591007594	-0.261968267	-0.0104467459
15	0.294148911	0.136959738	0.259819297	0.159370859	-0.259857117	1.14798725	0.391083464	-0.00879381055	-0.325697757	-0.0142738535
16	0.272412683	0.124892496	0.254070271	0.132835568	-0.243069501	1.05138959	0.35849069	-0.00785613004	-0.295485145	-0.0136723742
17	0.315503529	0.154233071	0.244277497	0.202309351	-0.269504722	1.26021012	0.421436857	-0.0109349673	-0.360617661	-0.0174090098
18	0.294272379	0.141856363	0.247757651	0.16907038	-0.253691598	1.1665291	0.388911242	-0.0099783464	-0.329605087	-0.0172203474
19	0.336369615	0.172361538	0.222603223	0.250647209	-0.278212842	1.37086685	0.451338495	-0.0131899492	-0.395872428	-0.0206503192
20	0.315748801	0.159760603	0.236850184	0.209670828	-0.263138366	1.28186991	0.418837383	-0.012268862	-0.364129447	-0.021103817
21	0.334422637	0.175576731	0.216003363	0.257143775	-0.276351694	1.3805044	0.449785149	-0.0139045434	-0.397692239	-0.0225401241
22	0.324339144	0.16933711	0.230734319	0.231001257	-0.269104548	1.3396705	0.433448318	-0.0134793348	-0.381417466	-0.0232357664
23	0.345648647	0.188157843	0.208067412	0.280157131	-0.276510124	1.44405051	0.462848609	-0.015559085	-0.415648852	-0.0258668804
24	0.387046582	0.220991324	0.150495753	0.391259015	-0.295450495	1.63006945	0.524143067	-0.0189039909	-0.48267957	-0.0286640784
25	0.36827901	0.207563362	0.186717798	0.333553195	-0.282044919	1.55530778	0.491895648	-0.0181156194	-0.45024201	-0.0302553141
26	0.356680064	0.196290807	0.194389792	0.308410309	-0.281617128	1.49348546	0.478206601	-0.0164757593	-0.432851124	-0.0268906506
27	0.379988241	0.21285086	0.166051751	0.366304094	-0.288643579	1.59281652	0.50877783	-0.0183809773	-0.467355103	-0.0290950554
28	0.42699443	0.246882423	0.100729567	0.49420693	-0.301255081	1.7914499	0.569435199	-0.022414734	-0.537369707	-0.0338952468
29	0.404214585	0.230576295	0.126778111	0.440683601	-0.293338161	1.69263593	0.538705517	-0.0205975313	-0.503136238	-0.0318821965
30	0.391898353	0.221451802	0.148721736	0.400061324	-0.291237273	1.64220768	0.523889509	-0.0194059155	-0.484962379	-0.0303184902
31	0.415322609	0.238728181	0.112810258	0.469800748	-0.297329793	1.74058243	0.554067486	-0.0214703525	-0.520302962	-0.032780401
32	0.403740616	0.230248243	0.129201914	0.437850056	-0.293974271	1.69132178	0.5388862	-0.0204767815	-0.502819733	-0.0316216715
33	0.427099831	0.247667454	0.091650836	0.511184727	-0.29997268	1.7890949	0.568978259	-0.0225651869	-0.53833212	-0.0341138803
34	0.415566383	0.239134089	0.108809403	0.477631697	-0.296746069	1.74032669	0.553828168	-0.0215677675	-0.520783245	-0.0329628305
35	0.438983502	0.256718118	0.0697784345	0.554750911	-0.302407023	1.8376452	0.583820616	-0.0236852505	-0.556465918	-0.0355019209
36	0.427433526	0.248088849	0.0875413286	0.519590074	-0.299362779	1.78913141	0.568724644	-0.0226727516	-0.538856039	-0.0343279765
37	0.450873947	0.265787853	0.0471965885	0.600738576	-0.304716293	1.8857964	0.59864115	-0.0248055266	-0.57469467	-0.0368827107
38	0.439336426	0.25709477	0.0654434173	0.563879619	-0.301831655	1.83768959	0.583583728	-0.0237870787	-0.557040822	-0.0357073104
39	0.458951095	0.271969779	0.0308926351	0.635284337	-0.30609392	1.91792241	0.60860869	-0.0255707992	-0.587163593	-0.0378246294
40	0.451230156	0.266108871	0.0428944396	0.610074173	-0.304184841	1.88586242	0.598430017	-0.0248968221	-0.575293367	-0.0370702223
41	0.459305677	0.27226515	0.0285674381	0.641117598	-0.305909174	1.9186352	0.608823189	-0.0256217968	-0.587800753	-0.0379058215
42	0.459486042	0.272382091	0.0274702068	0.64297807	-0.305788098	1.91912769	0.608857027	-0.0256525666	-0.588042824	-0.0379712497
43	0.459439402	0.272363984	0.0275795391	0.64326629	-0.305837935	1.91892375	0.608891964	-0.0256413247	-0.588046021	-0.0379403265
44	0.459449975	0.272369887	0.0276082637	0.643232076	-0.305825394	1.91897485	0.608883592	-0.0256442558	-0.588043001	-0.0379487499
45	0.459449985	0.272370446	0.0275973881	0.643232741	-0.305825135	1.91897578	0.608883533	-0.0256443328	-0.588044946	-0.0379489406
46	0.459449989	0.272370668	0.0275984375	0.643233783	-0.305825036	1.91897614	0.608883518	-0.0256443642	-0.588044768	-0.0379490197
47	0.459449991	0.272370669	0.0275980531	0.643233168	-0.305825033	1.91897615	0.608883516	-0.0256443647	-0.588044819	-0.0379490209
48	0.45944999	0.272370668	0.027598069	0.643233182	-0.305825035	1.91897614	0.608883517	-0.0256443644	-0.588044812	-0.0379490201
49	0.45944999	0.272370669	0.0275980709	0.643233176	-0.305825035	1.91897614	0.608883517	-0.0256443644	-0.588044812	-0.0379490202
50	0.45944999	0.272370669	0.0275980708	0.643233175	-0.305825035	1.91897614	0.608883517	-0.0256443644	-0.588044812	-0.0379490202
51	0.45944999	0.272370669	0.0275980708	0.643233175	-0.305825035	1.91897614	0.608883517	-0.0256443644	-0.588044812	-0.0379490202
52	0.45944999	0.272370669	0.0275980708	0.643233175	-0.305825035	1.91897614	0.608883517	-0.0256443644	-0.588044812	-0.0379490202
